emp_no,salary
433955,70623
433962,40000
433966,40000
433967,68407
433968,103372
433971,46746
433973,54308
433984,55130
433992,40000
433998,86921
434004,55050
434013,64675
434014,43378
434017,40000
434019,40000
434023,64796
434027,70072
434028,40000
434033,40000
434034,87804
434036,40000
434038,72458
434042,40000
434051,50218
434058,64566
434059,54108
434061,94537
434062,40000
434066,60842
434068,70912
434079,49976
434080,45095
434082,40000
434084,90879
434089,44226
434092,49415
434097,40000
434106,40000
434108,60711
434109,40000
434111,40000
434112,40000
434113,44909
434114,79837
434115,70394
434117,58688
434120,78682
434121,40000
434128,82168
434131,71510
434143,61316
434146,40000
434152,40000
434153,46202
434158,41439
434165,62173
434168,65552
434173,40000
434174,40000
434176,40000
434178,44443
434180,50739
434183,77815
434184,57574
434185,41084
434187,69218
434200,49570
434202,42716
434214,40000
434217,56762
434219,56909
434222,54222
434226,82185
434228,42306
434229,67350
434234,86267
434236,40000
434238,57085
434245,55808
434249,65294
434250,61249
434254,47177
434262,55038
434264,107410
434270,52741
434271,67291
434272,49289
434274,40000
434277,67033
434278,40000
434284,89220
434286,40000
434289,74570
434292,40000
434301,62840
434305,51822
434306,52639
434309,40000
434310,40000
434316,41458
434317,46002
434318,52867
434323,56506
434327,51612
434333,66100
434335,40000
434339,85416
434346,40000
434349,46658
434357,56970
434358,40000
434360,64406
434362,49044
434363,69461
434365,40000
434377,40000
434379,40000
434382,52825
434385,43096
434388,40000
434391,52690
434392,40000
434399,42163
434409,87967
434419,48144
434428,58680
434431,77293
434434,40000
434440,40000
434442,51501
434449,46744
434456,46178
434458,60952
434460,71656
434466,40000
434475,60288
434478,73166
434493,40000
434496,58287
434505,40000
434507,67852
434508,62851
434509,45201
434519,40853
434523,43743
434524,53921
434534,40000
434536,65122
434541,58676
434546,59912
434547,40000
434549,40000
434552,40000
434556,65110
434558,69161
434560,49514
434569,40000
434578,54173
434579,68609
434580,65544
434587,67516
434602,49350
434604,55627
434606,44212
434608,40000
434614,40000
434627,73312
434628,40000
434631,41989
434632,51060
434633,41303
434638,55950
434640,40000
434646,49176
434649,66295
434651,40000
434652,40000
434653,51894
434661,40000
434666,40000
434670,76156
434673,75145
434674,63376
434677,56819
434689,46474
434690,73536
434692,61929
434700,40000
434704,40000
434708,60739
434709,40000
434710,78494
434714,40000
434718,63149
434725,43156
434729,40000
434736,58214
434742,40000
434752,53625
434758,48812
434760,40000
434762,42295
434765,55898
434766,63078
434769,40000
434770,40000
434776,47564
434777,51976
434781,48261
434785,45379
434787,49463
434789,44146
434790,45666
434792,45687
434794,42864
434797,40000
434806,40000
434807,49799
434809,40000
434820,70557
434821,55939
434822,63145
434824,58694
434825,40000
434831,45863
434832,50128
434833,44303
434834,54547
434837,40000
434848,61668
434853,72234
434862,40689
434891,40000
434896,40000
434907,42157
434911,40000
434921,53527
434923,73472
434924,40000
434933,49420
434944,56919
434949,42020
434950,40000
434957,54925
434958,93087
434961,61699
434968,48628
434974,60106
434977,40000
434980,53932
434988,40000
434992,77829
434995,74471
434997,51308
435002,40000
435006,59292
435012,40000
435016,57509
435018,58886
435024,40000
435032,42954
435040,40000
435047,63744
435048,40000
435063,47483
435064,53675
435065,52684
435067,40000
435072,40000
435073,47965
435077,41833
435078,49866
435087,65648
435088,66219
435097,89233
435101,40000
435105,40000
435106,59028
435109,40000
435110,73442
435111,40000
435113,57887
435116,40000
435124,53782
435126,41687
435127,83044
435132,64412
435135,56825
435138,40000
435139,48626
435148,72090
435156,47797
435165,53087
435169,65940
435173,45533
435175,63270
435193,50417
435198,40000
435199,51720
435210,69416
435220,40000
435222,40000
435229,50712
435236,49706
435240,41157
435241,52129
435259,71765
435272,70687
435277,66652
435279,66053
435283,41915
435298,91769
435303,49888
435307,49256
435311,40000
435312,47659
435313,48857
435315,50612
435317,65996
435318,40000
435324,44294
435326,40000
435330,40000
435336,40000
435345,57973
435346,40000
435350,65081
435354,92868
435360,42115
435364,40000
435379,65641
435381,49890
435388,40000
435399,50114
435403,40000
435417,40000
435426,40000
435427,45774
435429,40000
435432,40000
435442,40000
435445,40000
435450,65888
435452,72509
435456,45009
435459,46509
435467,67051
435470,54216
435474,46453
435476,54321
435478,43728
435489,40000
435491,58317
435512,67391
435514,65776
435515,43777
435519,40000
435533,86844
435534,66492
435535,40000
435537,40000
435543,42818
435544,64710
435546,42474
435551,69847
435553,74641
435555,82602
435556,54461
435557,57657
435564,40000
435566,42107
435567,40000
435569,49138
435576,59169
435587,43835
435590,40302
435592,40000
435595,81476
435597,62729
435598,66423
435606,56684
435611,41598
435617,40000
435618,40000
435623,49493
435630,71684
435634,67279
435640,56271
435645,40000
435646,93058
435650,43239
435666,59062
435672,40000
435674,53570
435679,40000
435685,40000
435690,68350
435691,40000
435697,44165
435704,40000
435706,52836
435707,72959
435708,52718
435711,78312
435713,56325
435714,45826
435719,68322
435720,40000
435729,41183
435742,40176
435749,40000
435753,54531
435759,40000
435764,40000
435766,51178
435775,50787
435782,46912
435783,45898
435785,58263
435789,40000
435799,87210
435806,40000
435810,53293
435812,58864
435819,40000
435822,49333
435827,40777
435830,40000
435836,40000
435839,40000
435842,40000
435843,40000
435851,67996
435852,40000
435854,40000
435856,40000
435859,40000
435877,55412
435880,40000
435885,47344
435886,40000
435893,40000
435896,40000
435898,40000
435902,57053
435906,49770
435909,40000
435910,40000
435911,43821
435916,47875
435933,40000
435935,40000
435938,72254
435952,58901
435967,52660
435970,40000
435973,67453
435977,69395
435980,76720
435985,56553
435990,40000
435991,86746
435992,40000
435993,41331
435994,46129
435995,40000
435998,44243
436001,48629
436002,40000
436005,57348
436007,40000
436008,40000
436012,67934
436016,40000
436020,40000
436031,40000
436036,67653
436047,76923
436049,40000
436050,41179
436051,40000
436054,72876
436061,64383
436062,68800
436067,48747
436069,40000
436073,40000
436074,65240
436077,63384
436088,59483
436094,67686
436099,67276
436106,46674
436111,66343
436114,40000
436116,42693
436121,40000
436124,48245
436126,66896
436128,72859
436129,40000
436130,40000
436143,62899
436144,45592
436145,93971
436148,68773
436149,40654
436150,73756
436151,70988
436153,40000
436154,40000
436156,60657
436157,40000
436175,45994
436178,40000
436183,42789
436184,40000
436185,44679
436188,76464
436191,40000
436195,40000
436196,42441
436197,49535
436205,50259
436209,40000
436214,40000
436218,40000
436220,40000
436225,41222
436229,51736
436230,77416
436243,48717
436254,81325
436255,40000
436266,68853
436270,70113
436272,41327
436284,48360
436285,44191
436287,40000
436298,40000
436302,70658
436304,40000
436307,40000
436308,40000
436312,44406
436313,56780
436316,40000
436317,40000
436319,40959
436327,46595
436329,80466
436334,40000
436339,40000
436342,40000
436344,54917
436345,70505
436346,75767
436348,51519
436362,40000
436364,40000
436372,45073
436376,62324
436377,45270
436384,40000
436387,67281
436388,56578
436394,40177
436395,59676
436400,66445
436406,56248
436415,52172
436418,45612
436419,49248
436421,73064
436422,68409
436424,72042
436427,47683
436431,86848
436433,40000
436442,62859
436446,62716
436449,43763
436453,40000
436457,75240
436463,52812
436467,40000
436472,40000
436473,68869
436477,73838
436480,44962
436484,43765
436488,40000
436490,64848
436491,48999
436495,40000
436496,69803
436498,40000
436499,40000
436508,59174
436514,52379
436515,40000
436518,40000
436525,56029
436530,46731
436536,40000
436540,55532
436541,65128
436545,72663
436553,40000
436561,40000
436581,40000
436585,62647
436592,42685
436599,40000
436602,40000
436603,44118
436612,42719
436614,57150
436615,54629
436616,59235
436623,40000
436625,67434
436626,40000
436632,58653
436635,40000
436636,40000
436639,67887
436644,40000
436645,40000
436646,40000
436651,80851
436652,40000
436653,60661
436656,40000
436662,51517
436675,66466
436684,42992
436686,42347
436693,62904
436694,40000
436695,97306
436697,40000
436698,85810
436705,73901
436708,61232
436714,49390
436718,40000
436721,47539
436731,40000
436734,64506
436735,44086
436738,40000
436744,83358
436746,40000
436756,40000
436757,50394
436759,40000
436763,43534
436773,62967
436792,62808
436796,42596
436798,45726
436805,40000
436812,82560
436817,76455
436818,69623
436819,40000
436822,40000
436823,46171
436830,75242
436833,60997
436836,66249
436842,64016
436848,46301
436858,40000
436861,67578
436862,49961
436864,40000
436867,40352
436869,67335
436870,43042
436876,54327
436886,40000
436889,40000
436893,48706
436897,58813
436902,51660
436904,86974
436909,40000
436913,40000
436922,44506
436927,40000
436935,65971
436939,40000
436942,54967
436944,69294
436946,40000
436957,69296
436962,40000
436965,64942
436969,46772
436979,54740
436981,45127
436984,40000
436990,52208
436991,62150
436993,60728
436994,62951
437001,51707
437004,45856
437006,53101
437011,59664
437015,40000
437024,93688
437027,40000
437033,52688
437035,59705
437036,67164
437039,75177
437040,49387
437045,40000
437052,54172
437057,47451
437059,92292
437063,73419
437064,70218
437074,40000
437082,40000
437088,50782
437089,40000
437090,42067
437092,60515
437093,46063
437096,40000
437097,86782
437098,54031
437101,41639
437103,47768
437104,47761
437105,41202
437112,40000
437120,55121
437121,57153
437123,55971
437129,40000
437131,50469
437137,73991
437138,40000
437148,50630
437152,52248
437157,46316
437159,42772
437166,66763
437178,50281
437181,54357
437182,66651
437189,68114
437191,40155
437195,40000
437201,42854
437202,83577
437204,51015
437205,43783
437209,47983
437216,40000
437222,40000
437223,43332
437226,72278
437229,43009
437230,40000
437233,76122
437234,74403
437235,47994
437236,76854
437241,76833
437250,63733
437259,40000
437262,40000
437266,43824
437267,59763
437271,40000
437273,46571
437280,46005
437283,40000
437285,47975
437289,40000
437290,85322
437295,40000
437298,45719
437308,73077
437309,47183
437316,40000
437324,76635
437329,43982
437331,64692
437337,47513
437342,40000
437345,53812
437348,40000
437354,65352
437357,55017
437364,57848
437370,71064
437371,86531
437375,40000
437378,47580
437389,52803
437390,40000
437394,51549
437396,43618
437405,88339
437409,40000
437412,67124
437413,52895
437417,57620
437419,50019
437421,40000
437422,41012
437426,40000
437428,58063
437429,92506
437430,51037
437432,78419
437436,40000
437442,71689
437444,40394
437446,72235
437447,59459
437452,50601
437453,70066
437455,40000
437456,60007
437470,40277
437471,44174
437479,40000
437483,40000
437484,45904
437494,63070
437497,46196
437502,40000
437507,46018
437519,40000
437522,40000
437523,42622
437527,78023
437528,40000
437530,40000
437531,40000
437539,55422
437542,80217
437543,40000
437545,54880
437546,40000
437553,48955
437561,71786
437566,43325
437568,40000
437570,40000
437571,40000
437591,51144
437596,50194
437598,71781
437603,40000
437608,63762
437614,46805
437620,59450
437625,40000
437632,40000
437635,72691
437639,67163
437645,44808
437647,40000
437649,40000
437675,42307
437678,44462
437679,40000
437680,60468
437682,40000
437683,51150
437685,57505
437689,60558
437691,46938
437696,66044
437698,64319
437706,78536
437712,72131
437717,40000
437737,50369
437762,78251
437768,40000
437779,49335
437782,86413
437785,47942
437787,48314
437794,42313
437804,45675
437808,66628
437810,40000
437811,77187
437812,60080
437815,75258
437818,40000
437824,40000
437830,74145
437831,63885
437834,46731
437838,40000
437841,84309
437844,52125
437850,45677
437852,42170
437854,70765
437865,47231
437868,40000
437880,46732
437882,40000
437883,48730
437888,57573
437889,65085
437890,42361
437892,70452
437895,44463
437905,48258
437910,70988
437915,48223
437927,45833
437938,40000
437939,55854
437950,41789
437953,40000
437954,72574
437955,58381
437977,47286
437981,40000
437985,53517
437991,69699
438009,40000
438010,40000
438014,74656
438016,40406
438029,67295
438030,44984
438033,48773
438035,65809
438040,65713
438050,40000
438052,42797
438054,57658
438055,52661
438062,52262
438065,83292
438066,40000
438084,40000
438085,55664
438095,54552
438096,40000
438104,61990
438105,58106
438109,61667
438110,40000
438113,40000
438126,78066
438137,52537
438142,49296
438146,71953
438150,40000
438153,40000
438155,40000
438160,67944
438162,50412
438171,40000
438177,40000
438178,40000
438181,69081
438190,41107
438192,40000
438193,70650
438194,73451
438196,40000
438200,62606
438205,76422
438207,42133
438208,68035
438209,65336
438212,62011
438214,42651
438218,44021
438223,40000
438224,53291
438235,69847
438238,40000
438240,74397
438246,40000
438253,53726
438258,45138
438262,40000
438263,56758
438266,47670
438267,44058
438268,51295
438269,40000
438284,66324
438285,40000
438286,50192
438288,40000
438289,42124
438292,40000
438296,75075
438298,40000
438304,40000
438307,45364
438312,45333
438318,40000
438325,40000
438329,40000
438330,40000
438332,40000
438335,40000
438340,40000
438342,40000
438348,46953
438355,40000
438357,68502
438366,40000
438369,44689
438371,58232
438372,40000
438375,52021
438385,40000
438390,40000
438393,45426
438395,56184
438397,40000
438404,40843
438405,40000
438406,40000
438408,53586
438414,41531
438421,82787
438422,40000
438428,40000
438429,55957
438430,40000
438437,40000
438440,61104
438441,52069
438445,94188
438454,42193
438455,49322
438463,66639
438472,40000
438473,47735
438474,63085
438483,40000
438489,40000
438496,40000
438498,59631
438499,40000
438501,40000
438505,50561
438506,40000
438508,40893
438514,40000
438517,52278
438519,72418
438521,48497
438524,40000
438525,40000
438528,62157
438529,49177
438532,65778
438534,79162
438536,61978
438538,51274
438541,43426
438544,40000
438551,47429
438552,46144
438553,40000
438563,40000
438570,41842
438572,41878
438578,60866
438579,49045
438583,50746
438584,41302
438586,42289
438593,89630
438596,51074
438599,40000
438604,40000
438608,55259
438610,58923
438616,57631
438619,73422
438626,72353
438627,46730
438641,59082
438644,79779
438647,53734
438648,40000
438657,45724
438658,56355
438661,54174
438662,40000
438666,61228
438672,40000
438676,67214
438681,74220
438685,40000
438693,51639
438699,50065
438703,40000
438704,58219
438707,86806
438716,59536
438718,52469
438721,40000
438724,40000
438726,41469
438728,70398
438731,48294
438733,40000
438737,40000
438747,40000
438748,58473
438752,53825
438759,48092
